Date,Open,High,Low,Close,Adj Close,Volume
2019-10-21,44.08000183105469,45.09000015258789,44.08000183105469,44.97999954223633,43.96591567993164,14244800
2019-10-22,44.849998474121094,45.619998931884766,44.56999969482422,45.380001068115234,44.35689926147461,12366600
2019-10-23,45.130001068115234,45.93000030517578,45.099998474121094,45.90999984741211,44.87494659423828,8328000
2019-10-24,46.0,46.130001068115234,45.5099983215332,45.7599983215332,44.72833251953125,7469800
2019-10-25,45.70000076293945,46.459999084472656,45.61000061035156,46.369998931884766,45.32457733154297,9576400
2019-10-28,46.4900016784668,47.15999984741211,46.470001220703125,46.84000015258789,45.78398513793945,10276000
2019-10-29,46.529998779296875,46.93000030517578,46.529998779296875,46.83000183105469,45.774208068847656,7773600
2019-10-30,46.2599983215332,46.290000915527344,45.83000183105469,46.2599983215332,45.55754470825195,7101400
2019-10-31,45.95000076293945,46.2599983215332,45.33000183105469,46.04999923706055,45.35073471069336,9414100
2019-11-01,46.52000045776367,47.400001525878906,46.459999084472656,47.33000183105469,46.61130142211914,9765900
2019-11-04,47.9900016784668,49.0,47.880001068115234,48.83000183105469,48.08852767944336,15965900
2019-11-05,48.970001220703125,49.88999938964844,48.68000030517578,48.75,48.009735107421875,13894100
2019-11-06,48.7400016784668,48.79999923706055,48.2400016784668,48.560001373291016,47.82262420654297,7872300
2019-11-07,49.119998931884766,49.58000183105469,48.56999969482422,48.65999984741211,47.921104431152344,14501500
2019-11-08,48.63999938964844,49.150001525878906,48.290000915527344,49.150001525878906,48.40366744995117,7966500
2019-11-11,48.86000061035156,49.38999938964844,48.709999084472656,49.09000015258789,48.344573974609375,7107500
2019-11-12,49.06999969482422,49.209999084472656,48.77000045776367,49.0099983215332,48.26578903198242,6400700
2019-11-13,48.52000045776367,48.58000183105469,48.189998626708984,48.38999938964844,47.65520477294922,7022000
2019-11-14,48.31999969482422,48.720001220703125,48.209999084472656,48.61000061035156,47.871864318847656,5836600
2019-11-15,48.869998931884766,49.15999984741211,48.720001220703125,48.9900016784668,48.24609375,6439000
2019-11-18,48.84000015258789,49.09000015258789,48.560001373291016,49.029998779296875,48.285484313964844,6446900
2019-11-19,49.220001220703125,49.599998474121094,49.209999084472656,49.33000183105469,48.5809326171875,6980100
2019-11-20,48.959999084472656,49.11000061035156,48.38999938964844,49.099998474121094,48.35441970825195,9138700
2019-11-21,49.25,49.34000015258789,48.72999954223633,48.84000015258789,48.09837341308594,8353300
2019-11-22,48.939998626708984,49.2599983215332,48.81999969482422,49.25,48.50214767456055,6609800
2019-11-25,49.349998474121094,49.97999954223633,49.31999969482422,49.959999084472656,49.20136260986328,8461000
2019-11-26,49.91999816894531,49.93000030517578,49.06999969482422,49.40999984741211,48.65971374511719,10360600
2019-11-27,49.630001068115234,49.869998931884766,49.5,49.779998779296875,49.02409744262695,8614000
2019-11-29,49.70000076293945,49.720001220703125,49.369998931884766,49.47999954223633,48.72865295410156,4138400
2019-12-02,49.58000183105469,49.959999084472656,49.060001373291016,49.08000183105469,48.3347282409668,8117100
2019-12-03,48.40999984741211,48.439998626708984,47.439998626708984,48.11000061035156,47.37945556640625,12217700
2019-12-04,48.36000061035156,49.09000015258789,48.16999816894531,48.84000015258789,48.09837341308594,8608400
2019-12-05,49.13999938964844,49.2599983215332,48.95000076293945,49.06999969482422,48.32487487792969,6680700
2019-12-06,49.84000015258789,50.2400016784668,49.72999954223633,49.79999923706055,49.043792724609375,9487300
2019-12-09,49.529998779296875,49.900001525878906,49.43000030517578,49.599998474121094,48.846832275390625,6382300
2019-12-10,49.529998779296875,49.93000030517578,49.27000045776367,49.66999816894531,48.915767669677734,10009600
2019-12-11,49.65999984741211,49.790000915527344,49.41999816894531,49.45000076293945,48.6991081237793,6296300
2019-12-12,49.650001525878906,50.869998931884766,49.470001220703125,50.689998626708984,49.9202766418457,11553400
2019-12-13,50.7400016784668,51.150001525878906,50.13999938964844,50.2400016784668,49.477115631103516,10191200
2019-12-16,50.77000045776367,51.119998931884766,50.599998474121094,50.720001220703125,49.949825286865234,11007500
2019-12-17,50.81999969482422,51.220001220703125,50.77000045776367,50.900001525878906,50.12709426879883,10446000
2019-12-18,51.0,51.119998931884766,50.63999938964844,50.65999984741211,49.8907356262207,9513000
2019-12-19,50.650001525878906,51.0,50.54999923706055,50.86000061035156,50.08769989013672,9222000
2019-12-20,51.439998626708984,51.439998626708984,50.65999984741211,50.689998626708984,49.9202766418457,18742900
2019-12-23,50.90999984741211,51.099998474121094,50.709999084472656,50.720001220703125,49.949825286865234,6547600
2019-12-24,50.83000183105469,50.93000030517578,50.56999969482422,50.689998626708984,49.9202766418457,2087800
2019-12-26,50.970001220703125,51.290000915527344,50.86000061035156,51.11000061035156,50.33390426635742,5517400
2019-12-27,51.33000183105469,51.33000183105469,50.93000030517578,51.09000015258789,50.314205169677734,4116900
2019-12-30,51.36000061035156,51.380001068115234,50.91999816894531,50.959999084472656,50.18617630004883,4532800
2019-12-31,50.959999084472656,51.130001068115234,50.7400016784668,51.119998931884766,50.34375,5131600
2020-01-02,51.20000076293945,52.060001373291016,51.16999816894531,52.040000915527344,51.249778747558594,7808000
2020-01-03,51.220001220703125,51.45000076293945,50.83000183105469,51.20000076293945,50.42253494262695,6706000
2020-01-06,50.66999816894531,51.040000915527344,50.459999084472656,51.02000045776367,50.24526596069336,7476700
2020-01-07,51.040000915527344,51.189998626708984,50.709999084472656,50.91999816894531,50.14678192138672,4538100
2020-01-08,50.959999084472656,51.790000915527344,50.900001525878906,51.56999969482422,50.78691482543945,6185200
2020-01-09,52.16999816894531,52.25,51.81999969482422,52.060001373291016,51.26947784423828,7308000
2020-01-10,52.150001525878906,52.470001220703125,51.91999816894531,52.209999084472656,51.417198181152344,7686800
2020-01-13,52.209999084472656,52.779998779296875,52.06999969482422,52.779998779296875,51.978538513183594,8334200
2020-01-14,53.060001373291016,53.25,52.68000030517578,52.86000061035156,52.05733108520508,9602000
2020-01-15,52.47999954223633,52.939998626708984,52.11000061035156,52.939998626708984,52.136112213134766,11342500
2020-01-16,56.04999923706055,57.36000061035156,55.650001525878906,56.439998626708984,55.58296585083008,34590700
2020-01-17,56.2599983215332,57.56999969482422,56.18000030517578,57.5099983215332,56.63671875,15403900
2020-01-21,55.880001068115234,56.47999954223633,55.18000030517578,55.91999816894531,55.070858001708984,20833900
2020-01-22,56.18000030517578,56.5099983215332,55.849998474121094,55.86000061035156,55.01177215576172,10276800
2020-01-23,55.220001220703125,55.650001525878906,54.79999923706055,55.529998779296875,54.68678283691406,10064500
2020-01-24,55.529998779296875,55.61000061035156,54.099998474121094,54.54999923706055,53.72166442871094,9752000
2020-01-27,53.0,53.689998626708984,52.86000061035156,53.11000061035156,52.303531646728516,10649100
2020-01-28,53.79999923706055,54.439998626708984,53.380001068115234,54.02000045776367,53.19971466064453,9232900
2020-01-29,54.47999954223633,54.54999923706055,53.68000030517578,53.68000030517578,52.86487579345703,9027800
2020-01-30,52.61000061035156,53.86000061035156,52.400001525878906,53.81999969482422,53.35060119628906,8685900
2020-01-31,53.20000076293945,53.279998779296875,51.88999938964844,52.2599983215332,51.804203033447266,11286900
2020-02-03,52.63999938964844,53.59000015258789,52.58000183105469,52.599998474121094,52.141239166259766,8375600
2020-02-04,53.75,54.599998474121094,53.72999954223633,54.02000045776367,53.548858642578125,9375100
2020-02-05,54.86000061035156,55.150001525878906,54.380001068115234,54.9900016784668,54.510398864746094,8237500
2020-02-06,55.43000030517578,55.4900016784668,54.61000061035156,55.0099983215332,54.53022003173828,6976900
2020-02-07,54.61000061035156,55.11000061035156,54.41999816894531,55.029998779296875,54.550045013427734,7588000
2020-02-10,54.68000030517578,55.36000061035156,54.619998931884766,55.349998474121094,54.86725616455078,5115100
2020-02-11,55.7400016784668,56.25,55.689998626708984,55.779998779296875,55.29350662231445,7120800
2020-02-12,56.220001220703125,56.65999984741211,56.11000061035156,56.18000030517578,55.69001770019531,7130000
2020-02-13,55.79999923706055,55.9900016784668,55.5,55.93000030517578,55.44219970703125,5718400
2020-02-14,55.900001525878906,56.119998931884766,55.540000915527344,55.84000015258789,55.35298156738281,4579300
2020-02-18,55.79999923706055,55.959999084472656,54.939998626708984,55.52000045776367,55.03577423095703,6897800
2020-02-19,55.86000061035156,56.43000030517578,55.4900016784668,56.310001373291016,55.818885803222656,6075300
2020-02-20,54.0,55.5099983215332,53.59000015258789,53.75,53.281211853027344,58533500
2020-02-21,53.5,53.59000015258789,52.09000015258789,52.41999816894531,51.96281051635742,29536400
2020-02-24,50.310001373291016,50.4900016784668,49.209999084472656,49.68000030517578,49.246707916259766,28670400
2020-02-25,49.97999954223633,50.150001525878906,47.560001373291016,48.029998779296875,47.61109924316406,25568400
2020-02-26,48.220001220703125,48.54999923706055,46.88999938964844,47.2400016784668,46.8279914855957,22286100
2020-02-27,45.7400016784668,47.209999084472656,45.15999984741211,45.40999984741211,45.01395034790039,26813700
2020-02-28,43.869998931884766,45.54999923706055,43.689998626708984,45.029998779296875,44.637264251708984,36983500
2020-03-02,45.11000061035156,46.47999954223633,44.400001525878906,46.47999954223633,46.074615478515625,23234100
2020-03-03,46.369998931884766,46.91999816894531,43.86000061035156,44.400001525878906,44.012760162353516,30206600
2020-03-04,45.15999984741211,45.31999969482422,44.209999084472656,45.2400016784668,44.845436096191406,21938100
2020-03-05,43.5099983215332,43.939998626708984,42.13999938964844,42.59000015258789,42.218544006347656,23950200
2020-03-06,40.5099983215332,42.2400016784668,40.34000015258789,41.84000015258789,41.4750862121582,30898400
2020-03-09,36.849998474121094,39.02000045776367,36.849998474121094,37.5,37.17293930053711,28177500
2020-03-10,39.810001373291016,39.9900016784668,37.04999923706055,39.5,39.155494689941406,27111000
2020-03-11,38.22999954223633,38.86000061035156,36.439998626708984,36.869998931884766,36.548431396484375,27376200
2020-03-12,33.90999984741211,34.90999984741211,31.209999084472656,31.309999465942383,31.036924362182617,27964600
2020-03-13,34.27000045776367,37.52000045776367,33.06999969482422,37.5,37.17293930053711,33305100
2020-03-16,31.06999969482422,35.27000045776367,30.360000610351562,31.649999618530273,31.373958587646484,26789900
2020-03-17,32.369998931884766,35.119998931884766,30.110000610351562,33.790000915527344,33.495296478271484,27047400
2020-03-18,31.34000015258789,32.84000015258789,27.200000762939453,30.75,30.481809616088867,27603000
2020-03-19,30.350000381469727,32.900001525878906,28.739999771118164,30.920000076293945,30.650325775146484,23929600
2020-03-20,31.25,31.450000762939453,29.190000534057617,29.670000076293945,29.41122817993164,27472500
2020-03-23,29.149999618530273,29.790000915527344,27.760000228881836,27.809999465942383,27.56744956970215,26401000
2020-03-24,30.09000015258789,33.380001068115234,29.399999618530273,33.220001220703125,32.930267333984375,25905500
2020-03-25,33.900001525878906,35.47999954223633,32.25,33.9900016784668,33.69355392456055,27198500
2020-03-26,33.79999923706055,36.849998474121094,33.33000183105469,35.709999084472656,35.3985481262207,26422500
2020-03-27,33.63999938964844,34.72999954223633,33.119998931884766,34.0099983215332,33.713375091552734,33375400
2020-03-30,33.529998779296875,35.34000015258789,32.970001220703125,34.84000015258789,34.536136627197266,18046400
2020-03-31,34.529998779296875,35.290000915527344,33.720001220703125,34.0,33.70346450805664,17122600
2020-04-01,31.68000030517578,32.40999984741211,31.15999984741211,31.6200008392334,31.344223022460938,23755100
2020-04-02,31.34000015258789,34.0,31.25,33.900001525878906,33.60433578491211,21656000
2020-04-03,33.560001373291016,34.29999923706055,32.86000061035156,33.849998474121094,33.554771423339844,16926500
2020-04-06,35.93000030517578,37.5,35.75,37.0099983215332,36.68721008300781,18788700
2020-04-07,39.65999984741211,39.65999984741211,36.86000061035156,36.939998626708984,36.617820739746094,19536700
2020-04-08,37.709999084472656,39.779998779296875,37.45000076293945,39.369998931884766,39.02662658691406,15376700
2020-04-09,40.2599983215332,41.849998474121094,40.18000030517578,41.08000183105469,40.721717834472656,21904400
2020-04-13,40.880001068115234,41.0,39.25,39.58000183105469,39.234798431396484,13369900
2020-04-14,40.5099983215332,40.77000045776367,38.369998931884766,39.86000061035156,39.51235580444336,14471900
2020-04-15,38.209999084472656,39.40999984741211,37.59000015258789,38.400001525878906,38.06509017944336,15590100
2020-04-16,37.86000061035156,38.81999969482422,37.06999969482422,38.36000061035156,38.02543640136719,27913000
2020-04-17,39.54999923706055,40.099998474121094,38.189998626708984,39.09000015258789,38.74906921386719,25074500
2020-04-20,38.189998626708984,39.540000915527344,37.81999969482422,38.36000061035156,38.02543640136719,16573800
2020-04-21,37.29999923706055,38.13999938964844,36.560001373291016,36.95000076293945,36.62773513793945,14134900
2020-04-22,37.869998931884766,38.18000030517578,37.439998626708984,37.810001373291016,37.4802360534668,10455200
2020-04-23,38.099998474121094,38.38999938964844,37.279998779296875,37.470001220703125,37.1431999206543,8694800
2020-04-24,37.970001220703125,38.189998626708984,37.2599983215332,37.970001220703125,37.63883972167969,8571300
2020-04-27,38.63999938964844,39.54999923706055,38.33000183105469,39.310001373291016,38.9671516418457,11619400
2020-04-28,40.56999969482422,41.380001068115234,39.84000015258789,40.130001068115234,39.78000259399414,12778400
2020-04-29,41.099998474121094,41.36000061035156,40.54999923706055,40.790000915527344,40.790000915527344,15880400
2020-04-30,39.900001525878906,40.11000061035156,39.0,39.43000030517578,39.43000030517578,13420400
2020-05-01,38.349998474121094,38.720001220703125,37.90999984741211,38.400001525878906,38.400001525878906,12806200
2020-05-04,38.0,38.220001220703125,37.16999816894531,38.09000015258789,38.09000015258789,13985100
2020-05-05,38.97999954223633,39.310001373291016,37.900001525878906,37.97999954223633,37.97999954223633,8951200
2020-05-06,38.470001220703125,38.630001068115234,37.04999923706055,37.29999923706055,37.29999923706055,7817800
2020-05-07,37.7599983215332,39.13999938964844,37.7599983215332,38.810001373291016,38.810001373291016,9348900
2020-05-08,39.5099983215332,40.16999816894531,39.20000076293945,40.08000183105469,40.08000183105469,12097700
2020-05-11,39.380001068115234,40.060001373291016,39.29999923706055,39.83000183105469,39.83000183105469,10106400
2020-05-12,39.970001220703125,40.06999969482422,38.349998474121094,38.41999816894531,38.41999816894531,13605600
2020-05-13,38.150001525878906,38.279998779296875,36.599998474121094,36.9900016784668,36.9900016784668,11565900
2020-05-14,36.2599983215332,37.970001220703125,35.529998779296875,37.810001373291016,37.810001373291016,14986600
2020-05-15,37.2599983215332,37.810001373291016,37.02000045776367,37.290000915527344,37.290000915527344,9175800
2020-05-18,38.91999816894531,40.650001525878906,38.68000030517578,40.279998779296875,40.279998779296875,14727100
2020-05-19,40.099998474121094,40.54999923706055,39.290000915527344,39.33000183105469,39.33000183105469,8895500
2020-05-20,40.06999969482422,41.25,40.040000915527344,41.060001373291016,41.060001373291016,12031600
2020-05-21,40.77000045776367,40.93000030517578,39.84000015258789,40.29999923706055,40.29999923706055,9654200
2020-05-22,40.22999954223633,40.540000915527344,39.79999923706055,40.130001068115234,40.130001068115234,6468900
2020-05-26,41.869998931884766,43.790000915527344,41.54999923706055,43.689998626708984,43.689998626708984,19709900
2020-05-27,45.779998779296875,46.91999816894531,45.310001373291016,46.86000061035156,46.86000061035156,25892400
2020-05-28,47.25,47.31999969482422,44.279998779296875,44.400001525878906,44.400001525878906,17615900
2020-05-29,44.0099983215332,44.790000915527344,43.52000045776367,44.20000076293945,44.20000076293945,13102100
2020-06-01,44.52000045776367,45.06999969482422,43.95000076293945,44.70000076293945,44.70000076293945,8649500
2020-06-02,45.18000030517578,46.2599983215332,44.880001068115234,45.58000183105469,45.58000183105469,11179200
2020-06-03,46.97999954223633,47.4900016784668,46.439998626708984,46.90999984741211,46.90999984741211,11253500
2020-06-04,46.709999084472656,48.75,46.689998626708984,48.689998626708984,48.689998626708984,15279600
2020-06-05,51.29999923706055,51.849998474121094,49.2400016784668,49.529998779296875,49.529998779296875,17976100
2020-06-08,50.52000045776367,50.68000030517578,49.380001068115234,50.150001525878906,50.150001525878906,12150300
2020-06-09,48.720001220703125,50.689998626708984,48.56999969482422,50.400001525878906,50.400001525878906,15090400
2020-06-10,50.029998779296875,50.5,48.61000061035156,48.689998626708984,48.689998626708984,14770900
2020-06-11,46.130001068115234,47.20000076293945,44.439998626708984,44.56999969482422,44.56999969482422,17961900
2020-06-12,46.7599983215332,46.95000076293945,45.119998931884766,46.279998779296875,46.279998779296875,14090000
2020-06-15,44.65999984741211,47.849998474121094,44.599998474121094,47.400001525878906,47.400001525878906,14758800
2020-06-16,49.439998626708984,49.599998474121094,46.90999984741211,48.560001373291016,48.560001373291016,13551500
2020-06-17,48.70000076293945,48.779998779296875,47.65999984741211,47.7599983215332,47.7599983215332,8673300
