Date,Open,High,Low,Close,Adj Close,Volume
2019-10-21,2.2699999809265137,2.359999895095825,2.240000009536743,2.319999933242798,2.319999933242798,422300
2019-10-22,2.3399999141693115,2.4100000858306885,2.25,2.2699999809265137,2.2699999809265137,501900
2019-10-23,2.2699999809265137,2.3399999141693115,2.2300000190734863,2.319999933242798,2.319999933242798,355300
2019-10-24,2.3399999141693115,2.369999885559082,2.2699999809265137,2.299999952316284,2.299999952316284,274400
2019-10-25,2.3499999046325684,2.4000000953674316,2.299999952316284,2.369999885559082,2.369999885559082,516100
2019-10-28,2.369999885559082,2.4100000858306885,2.240000009536743,2.319999933242798,2.319999933242798,628800
2019-10-29,2.3299999237060547,2.390000104904175,2.190000057220459,2.200000047683716,2.200000047683716,591500
2019-10-30,2.200000047683716,2.2100000381469727,2.130000114440918,2.190000057220459,2.190000057220459,443900
2019-10-31,2.190000057220459,2.190000057220459,2.0899999141693115,2.130000114440918,2.130000114440918,726700
2019-11-01,2.130000114440918,2.2899999618530273,2.119999885559082,2.2799999713897705,2.2799999713897705,764700
2019-11-04,2.2899999618530273,2.450000047683716,2.2799999713897705,2.380000114440918,2.380000114440918,729900
2019-11-05,2.819999933242798,2.8499999046325684,2.450000047683716,2.5299999713897705,2.5299999713897705,3500500
2019-11-06,2.549999952316284,2.549999952316284,2.450000047683716,2.509999990463257,2.509999990463257,935600
2019-11-07,2.509999990463257,2.640000104904175,2.450000047683716,2.5799999237060547,2.5799999237060547,990400
2019-11-08,2.5399999618530273,2.609999895095825,2.4600000381469727,2.5199999809265137,2.5199999809265137,700600
2019-11-11,2.4800000190734863,2.5,2.4100000858306885,2.450000047683716,2.450000047683716,808700
2019-11-12,2.4200000762939453,2.5399999618530273,2.359999895095825,2.440000057220459,2.440000057220459,599200
2019-11-13,2.390000104904175,2.390000104904175,2.200000047683716,2.309999942779541,2.309999942779541,1203100
2019-11-14,2.299999952316284,2.319999933242798,2.190000057220459,2.200000047683716,2.200000047683716,703400
2019-11-15,2.25,2.390000104904175,2.200000047683716,2.3499999046325684,2.3499999046325684,785600
2019-11-18,2.369999885559082,2.380000114440918,2.25,2.2799999713897705,2.2799999713897705,448900
2019-11-19,2.2699999809265137,2.5299999713897705,2.2699999809265137,2.369999885559082,2.369999885559082,737600
2019-11-20,2.369999885559082,2.5,2.369999885559082,2.450000047683716,2.450000047683716,874600
2019-11-21,2.4800000190734863,2.5199999809265137,2.4000000953674316,2.5,2.5,961000
2019-11-22,2.5,2.5299999713897705,2.450000047683716,2.5,2.5,495600
2019-11-25,2.509999990463257,2.6500000953674316,2.509999990463257,2.609999895095825,2.609999895095825,1065900
2019-11-26,2.609999895095825,2.700000047683716,2.509999990463257,2.5199999809265137,2.5199999809265137,1800100
2019-11-27,2.5199999809265137,2.630000114440918,2.5199999809265137,2.5899999141693115,2.5899999141693115,830000
2019-11-29,2.5,2.619999885559082,2.490000009536743,2.5199999809265137,2.5199999809265137,607900
2019-12-02,2.5199999809265137,2.569999933242798,2.4100000858306885,2.509999990463257,2.509999990463257,782200
2019-12-03,2.430000066757202,2.5799999237060547,2.430000066757202,2.549999952316284,2.549999952316284,577700
2019-12-04,2.5899999141693115,2.619999885559082,2.450000047683716,2.4700000286102295,2.4700000286102295,800400
