Date,Open,High,Low,Close,Adj Close,Volume
2019-10-21,48.59000015258789,48.970001220703125,47.09000015258789,47.119998931884766,44.96324920654297,3967000
2019-10-22,47.08000183105469,47.38399887084961,46.02000045776367,46.81999969482422,44.67698287963867,4645400
2019-10-23,46.779998779296875,47.5099983215332,46.54999923706055,47.22999954223633,45.068214416503906,4152000
2019-10-24,48.650001525878906,49.9900016784668,47.84000015258789,49.470001220703125,47.205692291259766,6098900
2019-10-25,49.779998779296875,50.7599983215332,48.900001525878906,50.47999954223633,48.169456481933594,5361100
2019-10-28,50.75,51.439998626708984,50.43000030517578,51.209999084472656,48.86604690551758,4504100
2019-10-29,50.959999084472656,51.630001068115234,50.369998931884766,51.4900016784668,49.13323211669922,3462100
2019-10-30,51.20000076293945,51.470001220703125,50.33000183105469,51.029998779296875,48.69428634643555,3602100
2019-10-31,50.880001068115234,51.029998779296875,49.709999084472656,50.4900016784668,48.17900466918945,3744000
2019-11-01,50.97999954223633,52.4900016784668,50.900001525878906,52.310001373291016,49.91570281982422,3207100
2019-11-04,52.650001525878906,54.40999984741211,52.459999084472656,54.16999816894531,51.69055938720703,5430200
2019-11-05,54.0099983215332,55.0,53.650001525878906,54.20000076293945,51.71918869018555,6044500
2019-11-06,54.15999984741211,54.7400016784668,53.810001373291016,54.279998779296875,51.79552459716797,3847000
2019-11-07,54.939998626708984,55.939998626708984,54.41999816894531,55.79999923706055,53.24595260620117,5974300
2019-11-08,55.5,55.9900016784668,55.02000045776367,55.9900016784668,53.42726135253906,4812000
2019-11-11,55.54999923706055,56.25,55.220001220703125,55.810001373291016,53.255496978759766,3184900
2019-11-12,56.0,56.11000061035156,54.529998779296875,55.15999984741211,52.63524627685547,2742700
2019-11-13,54.189998626708984,54.47999954223633,53.459999084472656,53.65999984741211,51.20390701293945,3426000
2019-11-14,53.29999923706055,54.13999938964844,53.150001525878906,53.95000076293945,51.48063278198242,2595500
2019-11-15,54.27000045776367,55.290000915527344,54.13999938964844,54.86000061035156,52.34897994995117,3865000
2019-11-18,54.75,54.90999984741211,54.119998931884766,54.31999969482422,51.83369445800781,3439900
2019-11-19,54.810001373291016,54.810001373291016,52.790000915527344,53.38999938964844,50.94626235961914,5208300
2019-11-20,53.13999938964844,53.45000076293945,52.099998474121094,52.66999816894531,50.259220123291016,5394100
2019-11-21,52.709999084472656,53.91999816894531,52.349998474121094,53.880001068115234,51.41383361816406,4618400
2019-11-22,53.97999954223633,54.65999984741211,53.599998474121094,54.20000076293945,51.71918869018555,3115600
2019-11-25,54.81999969482422,55.22999954223633,54.36000061035156,55.20000076293945,52.67341613769531,5073700
2019-11-26,55.25,55.75,54.81999969482422,55.369998931884766,52.835636138916016,4643800
2019-11-27,54.68000030517578,54.900001525878906,53.900001525878906,54.279998779296875,52.45872116088867,3926000
2019-11-29,54.0099983215332,54.279998779296875,53.119998931884766,53.369998931884766,51.579254150390625,1887600
2019-12-02,53.0,53.75,52.88999938964844,53.15999984741211,51.37630081176758,3349500
2019-12-03,51.959999084472656,52.0099983215332,51.04999923706055,51.81999969482422,50.081260681152344,3950100
2019-12-04,53.4900016784668,53.4900016784668,52.209999084472656,52.279998779296875,50.52582931518555,3791400
2019-12-05,52.529998779296875,52.650001525878906,51.68000030517578,52.0,50.25522232055664,2692600
2019-12-06,52.59000015258789,53.75,52.59000015258789,53.220001220703125,51.43429183959961,2818800
2019-12-09,53.959999084472656,53.97999954223633,52.9900016784668,53.27000045776367,51.48261260986328,2377200
2019-12-10,53.36000061035156,53.38999938964844,52.689998626708984,53.130001068115234,51.34730911254883,2609700
2019-12-11,53.5,54.06999969482422,53.04999923706055,53.099998474121094,51.31831359863281,3253300
2019-12-12,53.25,54.58000183105469,52.81999969482422,54.45000076293945,52.62302017211914,2882300
2019-12-13,54.63999938964844,54.81999969482422,53.25,53.279998779296875,51.492271423339844,3198600
2019-12-16,53.61000061035156,54.540000915527344,53.5099983215332,54.16999816894531,52.35240936279297,4040000
2019-12-17,54.099998474121094,54.7400016784668,53.93000030517578,54.65999984741211,52.82596969604492,2665300
2019-12-18,54.36000061035156,54.689998626708984,53.540000915527344,54.25,52.429725646972656,3659100
2019-12-19,54.43000030517578,54.869998931884766,54.060001373291016,54.52000045776367,52.690670013427734,3356000
2019-12-20,55.04999923706055,55.25,54.02000045776367,54.61000061035156,52.77764892578125,10476700
2019-12-23,54.4900016784668,55.04999923706055,54.220001220703125,54.93000030517578,53.0869140625,2678600
2019-12-24,55.0,55.25,54.650001525878906,54.900001525878906,53.057918548583984,926200
